"","authorID","groupID","author_name","author_order","address","university","department","postal_code","city","state","country","RP_address","RI","OI","UT","refID","PT","PY","PU"
"5217",5217,5217,"Pham, Gina M.",7,"Pairwise, 807 E Main St, Durham, NC 27701 USA.","pairwise","807 e main st","27701","durham","nc","usa",NA,NA,NA,"WOS:000868158700001",1005,"J","2022","MDPI"
"5218",5218,5218,"Poorten, Thomas J.",3,"Pairwise, 807 E Main St, Durham, NC 27701 USA.","pairwise","807 e main st","27701","durham","nc","usa",NA,NA,NA,"WOS:000868158700001",1005,"J","2022","MDPI"
"5219",5219,5219,"Rapp, Ryan",23,"Pairwise, 807 E Main St, Durham, NC 27701 USA.","pairwise","807 e main st","27701","durham","nc","usa",NA,NA,NA,"WOS:000868158700001",1005,"J","2022","MDPI"
"5220",5220,5220,"Shariff, Aabid",19,"Pairwise, 807 E Main St, Durham, NC 27701 USA.","pairwise","807 e main st","27701","durham","nc","usa",NA,NA,NA,"WOS:000868158700001",1005,"J","2022","MDPI"
"5221",5221,5221,"Sublett, William L.",17,"Pairwise, 807 E Main St, Durham, NC 27701 USA.","pairwise","807 e main st","27701","durham","nc","usa",NA,NA,NA,"WOS:000868158700001",1005,"J","2022","MDPI"
"5222",5222,5222,"Venegas, Jorge P.",14,"Pairwise, 807 E Main St, Durham, NC 27701 USA.","pairwise","807 e main st","27701","durham","nc","usa",NA,NA,NA,"WOS:000868158700001",1005,"J","2022","MDPI"
"5223",5223,5223,"Watts, Joseph M.",20,"Pairwise, 807 E Main St, Durham, NC 27701 USA.","pairwise","807 e main st","27701","durham","nc","usa",NA,NA,NA,"WOS:000868158700001",1005,"J","2022","MDPI"
"5224",5224,5224,"Andersen, Daniel",3,"Swiss Fed Inst Technol, Dept Informat Technol & Elect Engn, Zurich, Switzerland.","swiss fed inst technol","swiss fed inst technol",NA,"dept informat technol & elect engn","zurich","switzerland",NA,NA,NA,"WOS:000868976300002",1006,"J","2022","ELSEVIER SCI LTD"
"5225",5225,5225,"Keshavarzzadeh, Amir H.",1,"Swiss Fed Inst Technol, Dept Informat Technol & Elect Engn, Zurich, Switzerland.","swiss fed inst technol","swiss fed inst technol",NA,"dept informat technol & elect engn","zurich","switzerland",NA,NA,NA,"WOS:000868976300002",1006,"J","2022","ELSEVIER SCI LTD"
"5226",5226,5226,"Lingsch, Levi",4,"Swiss Fed Inst Technol, Dept Math, Zurich, Switzerland.","swiss fed inst technol","swiss fed inst technol",NA,"dept math","zurich","switzerland",NA,NA,NA,"WOS:000868976300002",1006,"J","2022","ELSEVIER SCI LTD"
"5227",5227,5227,"Patt, Anthony G.",5,"Swiss Fed Inst Technol, Dept Environm Syst Sci, Zurich, Switzerland.","swiss fed inst technol","swiss fed inst technol",NA,"dept environm syst sci","zurich","switzerland",NA,NA,NA,"WOS:000868976300002",1006,"J","2022","ELSEVIER SCI LTD"
"5228",5228,5228,"Thut, Caspar",2,"Swiss Fed Inst Technol, Dept Environm Syst Sci, Zurich, Switzerland.","swiss fed inst technol","swiss fed inst technol",NA,"dept environm syst sci","zurich","switzerland",NA,NA,"0000-0003-0629-8293","WOS:000868976300002",1006,"J","2022","ELSEVIER SCI LTD"
"5229",5229,5229,"Palies, Paul P.",1,"Univ Tennessee, Space Inst, C PARC, Mech Aeronaut & Biomed Engn Dept, 411 BH Goethert Pkwy, Tullahoma, TN 37388 USA.","univ tennessee","411 bh goethert pkwy","37388","tullahoma","tn","usa",NA,"J-3231-2015","0000-0002-8909-9398","WOS:000860590600017",1007,"J","2022","ASME"
"5230",5230,5230,"Karunarathne, Sampath A.",2,"Univ Maine, Dept Chem & Biomed Engn, Orono, ME 04469 USA.","univ maine","dept chem & biomed engn","04469","orono","me","usa",NA,NA,"0000-0003-3857-9225","WOS:000864563800001",1008,"J","2022","AMER CHEMICAL SOC"
"5231",5231,5231,"Kline, Matthew J.",1,"Univ Maine, Dept Chem & Biomed Engn, Orono, ME 04469 USA.","univ maine","dept chem & biomed engn","04469","orono","me","usa",NA,NA,NA,"WOS:000864563800001",1008,"J","2022","AMER CHEMICAL SOC"
"5232",5232,5232,"Schwartz, Thomas J.",3,"Univ Maine, Dept Chem & Biomed Engn, Forest Bioprod Res Inst, Orono, ME 04469 USA.","univ maine","forest bioprod res inst","04469","orono","me","usa",NA,"N-5213-2017","0000-0002-2788-8519","WOS:000864563800001",1008,"J","2022","AMER CHEMICAL SOC"
"5233",5233,5233,"Wheeler, M. Clayton",4,"Univ Maine, Dept Chem & Biomed Engn, Orono, ME 04469 USA.","univ maine","dept chem & biomed engn","04469","orono","me","usa",NA,"C-9649-2012","0000-0003-1113-1324","WOS:000864563800001",1008,"J","2022","AMER CHEMICAL SOC"
"5234",5234,5234,"Doppalapudi, Karan R.",2,"US Navy, Res Dept, Chem Div, NAWCWD, China Lake, CA 93555 USA.","us navy","nawcwd","93555","china lake","ca","usa",NA,NA,NA,"WOS:000860558900001",1009,"J","2022","NATURE PORTFOLIO"
"5235",5235,1403,"Harvey, Benjamin G.",4,"US Navy, Res Dept, Chem Div, NAWCWD, China Lake, CA 93555 USA.","us navy","nawcwd","93555","china lake","ca","usa",NA,NA,"0000-0003-2091-3539","WOS:000860558900001",1009,"J","2022","NATURE PORTFOLIO"
"5236",5236,5236,"Keller, C. Luke",1,"US Navy, Res Dept, Chem Div, NAWCWD, China Lake, CA 93555 USA.","us navy","nawcwd","93555","china lake","ca","usa",NA,NA,"0000-0001-8801-7090","WOS:000860558900001",1009,"J","2022","NATURE PORTFOLIO"
"5237",5237,3064,"Woodroffe, Josanne-Dee",3,"US Navy, Res Dept, Chem Div, NAWCWD, China Lake, CA 93555 USA.","us navy","nawcwd","93555","china lake","ca","usa",NA,NA,NA,"WOS:000860558900001",1009,"J","2022","NATURE PORTFOLIO"
"5238",5238,3154,"Brown, Nathan L.",2,"FAA, Washington, DC USA.","faa",NA,NA,"washington","dc","usa",NA,NA,NA,"WOS:000875390600001",1010,"J","2022","FRONTIERS MEDIA SA"
"5239",5239,5239,"Goldner, William R.",3,"USDA, Natl Inst Food & Agr, Washington, DC 20250 USA.","usda","natl inst food & agr","20250","washington","dc","usa",NA,NA,NA,"WOS:000875390600001",1010,"J","2022","FRONTIERS MEDIA SA"
"5240",5240,5240,"Haq, Zia",4,"US DOE, Bioenergy Technol Off, Washington, DC 20585 USA.","us doe","bioenergy technol off","20585","washington","dc","usa",NA,NA,NA,"WOS:000875390600001",1010,"J","2022","FRONTIERS MEDIA SA"
"5241",5241,4183,"Hoard, S.",5,"Washington State Univ, Pullman, WA 99164 USA.","washington state univ",NA,"99164","pullman","wa","usa",NA,NA,NA,"WOS:000875390600001",1010,"J","2022","FRONTIERS MEDIA SA"
"5242",5242,5242,"Holladay, Johnathan E.",6,"LanzaTech, Skokie, IL USA.","lanzatech",NA,NA,"skokie","il","usa",NA,NA,NA,"WOS:000875390600001",1010,"J","2022","FRONTIERS MEDIA SA"
"5243",5243,3161,"Lewis, Kristin C.",1,"Volpe Natl Transportat Syst Ctr, Cambridge, MA 02142 USA.","volpe natl transportat syst ctr",NA,"02142","cambridge","ma","usa",NA,NA,NA,"WOS:000875390600001",1010,"J","2022","FRONTIERS MEDIA SA"
"5244",5244,2340,"Wolcott, Michael",7,"Washington State Univ, Pullman, WA 99164 USA.","washington state univ",NA,"99164","pullman","wa","usa",NA,NA,NA,"WOS:000875390600001",1010,"J","2022","FRONTIERS MEDIA SA"
"5245",5245,5245,"Kopperi, Harishankar",1,"CSIR Indian Inst Chem Technol CSIR IICT, Dept Energy & Environm Engn, Bioengn & Environm Sci BEES Lab, Hyderabad, India.","csir indian inst chem technol csir iict","csir indian inst chem technol csir iict",NA,"bioengn & environm sci bees lab","hyderabad","india",NA,NA,NA,"WOS:000875333200001",1011,"J","2022","FRONTIERS MEDIA SA"
"5246",5246,5246,"Mohan, S. Venkata",2,"CSIR Indian Inst Chem Technol CSIR IICT, Dept Energy & Environm Engn, Bioengn & Environm Sci BEES Lab, Hyderabad, India.","csir indian inst chem technol csir iict","csir indian inst chem technol csir iict",NA,"bioengn & environm sci bees lab","hyderabad","india",NA,NA,NA,"WOS:000875333200001",1011,"J","2022","FRONTIERS MEDIA SA"
"5247",5247,478,"Fang, Yunming",4,"Beijing Univ Chem Technol, Coll Chem Engn, Beijing 100029, Peoples R China.","beijing univ chem technol","coll chem engn"," 10002","beijing",NA,"peoples r china",NA,NA,NA,"WOS:000862153200001",1012,"J","2022","AMER CHEMICAL SOC"
"5248",5248,5248,"Guo, Xuan",3,"Beijing Univ Chem Technol, Coll Chem Engn, Beijing 100029, Peoples R China.","beijing univ chem technol","coll chem engn"," 10002","beijing",NA,"peoples r china",NA,NA,NA,"WOS:000862153200001",1012,"J","2022","AMER CHEMICAL SOC"
"5249",5249,5249,"Xu, Yang",1,"Beijing Univ Chem Technol, Coll Chem Engn, Beijing 100029, Peoples R China.","beijing univ chem technol","coll chem engn"," 10002","beijing",NA,"peoples r china",NA,NA,NA,"WOS:000862153200001",1012,"J","2022","AMER CHEMICAL SOC"
"5250",5250,5250,"Zhao, Yudi",2,"Beijing Univ Chem Technol, Coll Chem Engn, Beijing 100029, Peoples R China.","beijing univ chem technol","coll chem engn"," 10002","beijing",NA,"peoples r china",NA,NA,NA,"WOS:000862153200001",1012,"J","2022","AMER CHEMICAL SOC"
"5251",5251,5251,"Liu, Chunhua",2,"City Univ Hong Kong, Sch Energy & Environm, Hong Kong, Peoples R China.","city univ hong kong",NA,NA,"sch energy & environm","hong kong","peoples r china",NA,"K-2234-2013","0000-0002-3105-5448","WOS:000833364400003",1013,"J","2022","ELSEVIER SCI LTD"
"5252",5252,5252,"Song, Zaixin",1,"City Univ Hong Kong, Sch Energy & Environm, Hong Kong, Peoples R China.","city univ hong kong",NA,NA,"sch energy & environm","hong kong","peoples r china",NA,"ABE-9120-2021","0000-0002-0599-3350","WOS:000833364400003",1013,"J","2022","ELSEVIER SCI LTD"
"5253",5253,5253,"Agarwal, Sumit",1,"Phys Tech Bundesanstalt, Dept Phys Chem, Bundesalle 100, D-38116 Braunschweig, Germany.","phys tech bundesanstalt","dept phys chem","38116"," braunschweig",NA,"germany",NA,NA,NA,"WOS:000874184600010",1014,"J","2022","ELSEVIER SCIENCE INC"
"5254",5254,17,"Fernandes, Ravi X.",3,"Phys Tech Bundesanstalt, Dept Phys Chem, Bundesalle 100, D-38116 Braunschweig, Germany.","phys tech bundesanstalt","dept phys chem","38116"," braunschweig",NA,"germany",NA,NA,NA,"WOS:000874184600010",1014,"J","2022","ELSEVIER SCIENCE INC"
"5255",5255,5255,"Sane, Laxmi",2,"Phys Tech Bundesanstalt, Dept Phys Chem, Bundesalle 100, D-38116 Braunschweig, Germany.","phys tech bundesanstalt","dept phys chem","38116"," braunschweig",NA,"germany",NA,NA,NA,"WOS:000874184600010",1014,"J","2022","ELSEVIER SCIENCE INC"
"5256",5256,3562,"Shu, Bo",4,"Phys Tech Bundesanstalt, Dept Phys Chem, Bundesalle 100, D-38116 Braunschweig, Germany.","phys tech bundesanstalt","dept phys chem","38116"," braunschweig",NA,"germany",NA,NA,"0000-0002-2998-2509","WOS:000874184600010",1014,"J","2022","ELSEVIER SCIENCE INC"
"5257",5257,5257,"Aquino, Aline Scaramuzza",1,"Northeast Strateg Technol Ctr CETENE, Minist Sci Technol & Innovat MCTI, Av Prof Luis Freire 01, BR-50740545 Recife, PE, Brazil.","northeast strateg technol ctr cetene","minist sci technol & innovat mcti","50740545"," recife","pe","brazil",NA,NA,NA,"WOS:000858968100001",1015,"J","2022","MDPI"
"5258",5258,5258,"Bilheri, Filipe Neimaier",4,"Northeast Strateg Technol Ctr CETENE, Minist Sci Technol & Innovat MCTI, Av Prof Luis Freire 01, BR-50740545 Recife, PE, Brazil.","northeast strateg technol ctr cetene","minist sci technol & innovat mcti","50740545"," recife","pe","brazil",NA,NA,NA,"WOS:000858968100001",1015,"J","2022","MDPI"
"5259",5259,5259,"Converti, Attilio",5,"Univ Genoa UNIGE, Dept Civil Chem & Environm Engn, Via Opera Pia 15, I-16145 Genoa, Italy.","univ genoa unige","dept civil chem & environm engn","16145"," genoa",NA,"italy",NA,"C-4368-2013","0000-0003-2488-6080","WOS:000858968100001",1015,"J","2022","MDPI"
"5260",5260,5260,"da Silva, Milena Fernandes",2,"Northeast Strateg Technol Ctr CETENE, Minist Sci Technol & Innovat MCTI, Av Prof Luis Freire 01, BR-50740545 Recife, PE, Brazil.","northeast strateg technol ctr cetene","minist sci technol & innovat mcti","50740545"," recife","pe","brazil",NA,NA,NA,"WOS:000858968100001",1015,"J","2022","MDPI"
"5261",5261,5261,"de Almeida, Thiago Silva",3,"Northeast Strateg Technol Ctr CETENE, Minist Sci Technol & Innovat MCTI, Av Prof Luis Freire 01, BR-50740545 Recife, PE, Brazil.","northeast strateg technol ctr cetene","minist sci technol & innovat mcti","50740545"," recife","pe","brazil",NA,NA,NA,"WOS:000858968100001",1015,"J","2022","MDPI"
"5262",5262,5262,"de Melo, James Correia",6,"Northeast Strateg Technol Ctr CETENE, Minist Sci Technol & Innovat MCTI, Av Prof Luis Freire 01, BR-50740545 Recife, PE, Brazil.","northeast strateg technol ctr cetene","minist sci technol & innovat mcti","50740545"," recife","pe","brazil",NA,NA,NA,"WOS:000858968100001",1015,"J","2022","MDPI"
"5263",5263,5263,"Adjei, Eunice Akyereko",2,"Kwame Nkrumah Univ Sci & Technol, Dept Mech Engn, Kumasi, Ghana.","kwame nkrumah univ sci & technol",NA,NA,"dept mech engn","kumasi","ghana",NA,NA,"0000-0002-7945-8676","WOS:000875629600001",1016,"J","2022","ELSEVIER"
"5264",5264,5264,"Aidam, God'sable Sitsofe Koku",4,"Kwame Nkrumah Univ Sci & Technol, Dept Mech Engn, Kumasi, Ghana.","kwame nkrumah univ sci & technol",NA,NA,"dept mech engn","kumasi","ghana",NA,NA,NA,"WOS:000875629600001",1016,"J","2022","ELSEVIER"
"5265",5265,5265,"Baidoo, Martina Francisca",1,"Kwame Nkrumah Univ Sci & Technol, Dept Chem Engn, Kumasi, Ghana.","kwame nkrumah univ sci & technol",NA,NA,"dept chem engn","kumasi","ghana",NA,NA,NA,"WOS:000875629600001",1016,"J","2022","ELSEVIER"
"5266",5266,5266,"Opoku, Richard",3,"Kwame Nkrumah Univ Sci & Technol, Dept Mech Engn, Kumasi, Ghana.","kwame nkrumah univ sci & technol",NA,NA,"dept mech engn","kumasi","ghana",NA,NA,NA,"WOS:000875629600001",1016,"J","2022","ELSEVIER"
"5267",5267,5267,"Corazza, Maria Vittoria",1,"Sapienza Univ Rome, Dept Civil Bldg & Environm Engn, DICEA, I-00184 Rome, Italy.","sapienza univ rome","dept civil bldg & environm engn","00184"," rome",NA,"italy",NA,NA,NA,"WOS:000856357900001",1017,"J","2022","MDPI"
"5268",5268,5268,"Di Mascio, Paola",2,"Sapienza Univ Rome, Dept Civil Bldg & Environm Engn, DICEA, I-00184 Rome, Italy.","sapienza univ rome","dept civil bldg & environm engn","00184"," rome",NA,"italy",NA,NA,NA,"WOS:000856357900001",1017,"J","2022","MDPI"
"5269",5269,5269,"Esposito, Gabriele",3,"Tecnesconsult, Via Giovanni Salviucci 13, I-00199 Rome, Italy.","tecnesconsult","via giovanni salviucci 13","00199"," rome",NA,"italy",NA,NA,NA,"WOS:000856357900001",1017,"J","2022","MDPI"
"5270",5270,5270,"Regucki, Pawel",3,"Wroclaw Univ Sci & Technol, Fac Mech & Power Engn, Dept Energy Convers Engn, Wybrzeze Wyspianskiego 27, PL-50370 Wroclaw, Poland.","wroclaw univ sci & technol","fac mech & power engn","50370"," wroclaw",NA,"poland",NA,NA,NA,"WOS:000858696800001",1018,"J","2022","MDPI"
"5271",5271,5271,"Rogula, Janusz",2,"Wroclaw Univ Sci & Technol, Fac Mech & Power Engn, Dept Energy Convers Engn, Wybrzeze Wyspianskiego 27, PL-50370 Wroclaw, Poland.","wroclaw univ sci & technol","fac mech & power engn","50370"," wroclaw",NA,"poland",NA,NA,NA,"WOS:000858696800001",1018,"J","2022","MDPI"
"5272",5272,5272,"Romanik, Grzegorz",1,"Wroclaw Univ Sci & Technol, Fac Mech & Power Engn, Dept Energy Convers Engn, Wybrzeze Wyspianskiego 27, PL-50370 Wroclaw, Poland.","wroclaw univ sci & technol","fac mech & power engn","50370"," wroclaw",NA,"poland",NA,NA,"0000-0001-8920-2175","WOS:000858696800001",1018,"J","2022","MDPI"
"5273",5273,5273,"Li, Junqi",3,"Civil Aviat Univ China, Transportat Sci & Engn, Tianjin 300300, Peoples R China.","civil aviat univ china","transportat sci & engn"," 30030","tianjin",NA,"peoples r china",NA,NA,NA,"WOS:000858194300001",1019,"J","2022","MDPI"
"5274",5274,5274,"Wang, Zihan",4,"Civil Aviat Univ China, Transportat Sci & Engn, Tianjin 300300, Peoples R China.","civil aviat univ china","transportat sci & engn"," 30030","tianjin",NA,"peoples r china",NA,NA,NA,"WOS:000858194300001",1019,"J","2022","MDPI"
"5275",5275,5275,"Wei, Keheng",2,"Civil Aviat Univ China, Transportat Sci & Engn, Tianjin 300300, Peoples R China.","civil aviat univ china","transportat sci & engn"," 30030","tianjin",NA,"peoples r china",NA,NA,NA,"WOS:000858194300001",1019,"J","2022","MDPI"
"5276",5276,6784,"Zhang, Zongwei",1,"Civil Aviat Univ China, Coll Aeronaut Engn, Tianjin 300300, Peoples R China.","civil aviat univ china","coll aeronaut engn"," 30030","tianjin",NA,"peoples r china",NA,NA,NA,"WOS:000858194300001",1019,"J","2022","MDPI"
"5277",5277,6208,"Chagas, Samuel P.",1,"Univ Fed Uberlandia, Inst Quim, Campus St Mon, Ave Joao Naves Avila,2121, BR-38400902 Uberlandia, MG, Brazil.","univ fed uberlandia","inst quim","38400902"," uberlandia","mg","brazil",NA,NA,NA,"WOS:000850687300001",1020,"J",NA,"SOC BRASILEIRA QUIMICA"
"5278",5278,6210,"Fabris, Jose D.",3,"Univ Fed Uberlandia, Inst Quim, Campus St Mon, Ave Joao Naves Avila,2121, BR-38400902 Uberlandia, MG, Brazil.","univ fed uberlandia","inst quim","38400902"," uberlandia","mg","brazil",NA,NA,NA,"WOS:000850687300001",1020,"J",NA,"SOC BRASILEIRA QUIMICA"
"5279",5279,5279,"Harter, Luiz Vitor L.",4,"Univ Fed Uberlandia, Inst Quim, Campus St Mon, Ave Joao Naves Avila,2121, BR-38400902 Uberlandia, MG, Brazil.","univ fed uberlandia","inst quim","38400902"," uberlandia","mg","brazil",NA,NA,NA,"WOS:000850687300001",1020,"J",NA,"SOC BRASILEIRA QUIMICA"
"5280",5280,5616,"Santos, Douglas Q.",2,"Univ Fed Uberlandia, Inst Quim, Campus St Mon, Ave Joao Naves Avila,2121, BR-38400902 Uberlandia, MG, Brazil.","univ fed uberlandia","inst quim","38400902"," uberlandia","mg","brazil",NA,NA,NA,"WOS:000850687300001",1020,"J",NA,"SOC BRASILEIRA QUIMICA"
"5281",5281,5281,"Silva, Juliana Q. da",5,"Univ Fed Uberlandia, Inst Quim, Campus St Mon, Ave Joao Naves Avila,2121, BR-38400902 Uberlandia, MG, Brazil.","univ fed uberlandia","inst quim","38400902"," uberlandia","mg","brazil",NA,NA,NA,"WOS:000850687300001",1020,"J",NA,"SOC BRASILEIRA QUIMICA"
"5282",5282,5742,"Eller, Zoltan",1,"Univ Pannonia, Fac Engn, MOL Dept Hydrocarbon & Coal Proc, Egyet St 10, H-8200 Veszprem, Hungary.","univ pannonia","fac engn","8200"," veszprem",NA,"hungary",NA,NA,NA,"WOS:000850166500001",1021,"J",NA,"TAYLOR & FRANCIS INC"
"5283",5283,1923,"Hancsok, Jeno",3,"Univ Pannonia, Fac Engn, MOL Dept Hydrocarbon & Coal Proc, Egyet St 10, H-8200 Veszprem, Hungary.","univ pannonia","fac engn","8200"," veszprem",NA,"hungary",NA,NA,NA,"WOS:000850166500001",1021,"J",NA,"TAYLOR & FRANCIS INC"
"5284",5284,5284,"Varga, Zoltan",2,"Univ Pannonia, Fac Engn, MOL Dept Hydrocarbon & Coal Proc, Egyet St 10, H-8200 Veszprem, Hungary.","univ pannonia","fac engn","8200"," veszprem",NA,"hungary",NA,NA,NA,"WOS:000850166500001",1021,"J",NA,"TAYLOR & FRANCIS INC"
"5285",5285,5285,"Bhattacharjee, Tiasha",5,"Idaho Natl Lab, 2525 Freemont Ave, Idaho Falls, ID 83415 USA.","idaho natl lab","2525 freemont ave","83415","idaho falls","id","usa",NA,NA,NA,"WOS:000861095400007",1022,"J","2022","PERGAMON-ELSEVIER SCIENCE LTD"
"5286",5286,5286,"Emerson, Rachel",3,"Idaho Natl Lab, 2525 Freemont Ave, Idaho Falls, ID 83415 USA.","idaho natl lab","2525 freemont ave","83415","idaho falls","id","usa",NA,NA,NA,"WOS:000861095400007",1022,"J","2022","PERGAMON-ELSEVIER SCIENCE LTD"
"5287",5287,5287,"Karlsson, Mikael C. F.",2,"Idaho Natl Lab, 2525 Freemont Ave, Idaho Falls, ID 83415 USA.","idaho natl lab","2525 freemont ave","83415","idaho falls","id","usa",NA,NA,NA,"WOS:000861095400007",1022,"J","2022","PERGAMON-ELSEVIER SCIENCE LTD"
"5288",5288,5288,"Smith, William A.",4,"Idaho Natl Lab, 2525 Freemont Ave, Idaho Falls, ID 83415 USA.","idaho natl lab","2525 freemont ave","83415","idaho falls","id","usa",NA,"K-3458-2012","0000-0001-7710-333X","WOS:000861095400007",1022,"J","2022","PERGAMON-ELSEVIER SCIENCE LTD"
"5289",5289,5289,"Williams, Luke",1,"Idaho Natl Lab, 2525 Freemont Ave, Idaho Falls, ID 83415 USA.","idaho natl lab","2525 freemont ave","83415","idaho falls","id","usa",NA,NA,NA,"WOS:000861095400007",1022,"J","2022","PERGAMON-ELSEVIER SCIENCE LTD"
"5290",5290,2720,"Brandao, Ruana D.",2,"Univ Brasilia, Inst Quim, Campus Darcy Ribeiro, BR-70904970 Brasilia, DF, Brazil.","univ brasilia","inst quim","70904970"," bia","df","brazil",NA,NA,"0000-0002-9322-9976","WOS:000846769700001",1023,"J",NA,"SOC BRASILEIRA QUIMICA"
"5291",5291,5291,"de Freitas, Antonio M.",3,"Univ Brasilia, Inst Quim, Campus Darcy Ribeiro, BR-70904970 Brasilia, DF, Brazil.","univ brasilia","inst quim","70904970"," bia","df","brazil",NA,NA,NA,"WOS:000846769700001",1023,"J",NA,"SOC BRASILEIRA QUIMICA"
"5292",5292,5292,"Oliveira, Silvia da C.",4,"Univ Brasilia, Inst Quim, Campus Darcy Ribeiro, BR-70904970 Brasilia, DF, Brazil.","univ brasilia","inst quim","70904970"," bia","df","brazil",NA,NA,NA,"WOS:000846769700001",1023,"J",NA,"SOC BRASILEIRA QUIMICA"
"5293",5293,2723,"Prauchner, Marcos J.",1,"Univ Brasilia, Inst Quim, Campus Darcy Ribeiro, BR-70904970 Brasilia, DF, Brazil.","univ brasilia","inst quim","70904970"," bia","df","brazil",NA,NA,"0000-0003-4096-2071","WOS:000846769700001",1023,"J",NA,"SOC BRASILEIRA QUIMICA"
"5294",5294,5294,"Alzate-Gaviria, Liliana",6,"Ctr Invest Cient Yucatan, Calle 43 130 X 32 Y 34 Colonia Chuburna de, Merida 97205, Yucatan, Mexico.","ctr invest cient yucatan","calle 43 130 x 32 y 34 colonia chuburna de"," 97205","merida","yucatan","mexico",NA,NA,NA,"WOS:000860308600001",1024,"J","2022","ELSEVIER SCI LTD"
"5295",5295,5295,"Felipe Barahona-Perez, Luis",5,"Ctr Invest Cient Yucatan, Calle 43 130 X 32 Y 34 Colonia Chuburna de, Merida 97205, Yucatan, Mexico.","ctr invest cient yucatan","calle 43 130 x 32 y 34 colonia chuburna de"," 97205","merida","yucatan","mexico",NA,NA,NA,"WOS:000860308600001",1024,"J","2022","ELSEVIER SCI LTD"
"5296",5296,6804,"Carlos Chavarria-Hernandez, Juan",1,"Ctr Invest Cient Yucatan, Calle 43 130 X 32 Y 34 Colonia Chuburna de, Merida 97205, Yucatan, Mexico.","ctr invest cient yucatan","calle 43 130 x 32 y 34 colonia chuburna de"," 97205","merida","yucatan","mexico",NA,NA,NA,"WOS:000860308600001",1024,"J","2022","ELSEVIER SCI LTD"
"5297",5297,5297,"Axel Falcon-Valdes, Jocsan",2,"Ctr Invest Cient Yucatan, Calle 43 130 X 32 Y 34 Colonia Chuburna de, Merida 97205, Yucatan, Mexico.","ctr invest cient yucatan","calle 43 130 x 32 y 34 colonia chuburna de"," 97205","merida","yucatan","mexico",NA,NA,NA,"WOS:000860308600001",1024,"J","2022","ELSEVIER SCI LTD"
"5298",5298,5298,"Eduardo Pedrero-Alvarez, Andres",3,"Ctr Invest Cient Yucatan, Calle 43 130 X 32 Y 34 Colonia Chuburna de, Merida 97205, Yucatan, Mexico.","ctr invest cient yucatan","calle 43 130 x 32 y 34 colonia chuburna de"," 97205","merida","yucatan","mexico",NA,NA,NA,"WOS:000860308600001",1024,"J","2022","ELSEVIER SCI LTD"
"5299",5299,6808,"Polanco-Lugo, Erik",8,"Inst Tecnol Super Calkini, Ave AH Canun, Calkini 24900, Campeche, Mexico.","inst tecnol super calkini","inst tecnol super calkini"," 24900","calkini","campeche","mexico",NA,NA,NA,"WOS:000860308600001",1024,"J","2022","ELSEVIER SCI LTD"
"5300",5300,5300,"Tapia-Tusell, Raul",7,"Ctr Invest Cient Yucatan, Calle 43 130 X 32 Y 34 Colonia Chuburna de, Merida 97205, Yucatan, Mexico.","ctr invest cient yucatan","calle 43 130 x 32 y 34 colonia chuburna de"," 97205","merida","yucatan","mexico",NA,NA,NA,"WOS:000860308600001",1024,"J","2022","ELSEVIER SCI LTD"
"5301",5301,8119,"Toledano-Thompson, Tanit",4,"Ctr Invest Cient Yucatan, Calle 43 130 X 32 Y 34 Colonia Chuburna de, Merida 97205, Yucatan, Mexico.","ctr invest cient yucatan","calle 43 130 x 32 y 34 colonia chuburna de"," 97205","merida","yucatan","mexico",NA,NA,NA,"WOS:000860308600001",1024,"J","2022","ELSEVIER SCI LTD"
"5302",5302,8120,"Valdez-Ojeda, Ruby",9,"Ctr Invest Cient Yucatan, Calle 43 130 X 32 Y 34 Colonia Chuburna de, Merida 97205, Yucatan, Mexico.","ctr invest cient yucatan","calle 43 130 x 32 y 34 colonia chuburna de"," 97205","merida","yucatan","mexico",NA,NA,NA,"WOS:000860308600001",1024,"J","2022","ELSEVIER SCI LTD"
"5303",5303,5303,"Rohacs, Daniel",1,"Budapest Univ Technol & Econ BME, Fac Transportat Engn & Vehicle Engn, Dept Aeronaut & Naval Architecture, Budapest, Hungary.","budapest univ technol & econ bme","fac transportat engn & vehicle engn",NA,"dept aeronaut & naval architecture","budapest","hungary",NA,NA,NA,"WOS:000841137700001",1025,"J","2023","EMERALD GROUP PUBLISHING LTD"
"5304",5304,5304,"Bauer, Christiane",3,"Univ Ulm, Inst Energy Convers & Storage, D-89081 Ulm, Germany.","univ ulm","inst energy convers & storage","89081"," ulm",NA,"germany",NA,NA,NA,"WOS:000844381300001",1026,"J","2022","AMER CHEMICAL SOC"
"5305",5305,5305,"Frank, Daniel",1,"Univ Ulm, Inst Energy Convers & Storage, D-89081 Ulm, Germany.","univ ulm","inst energy convers & storage","89081"," ulm",NA,"germany",NA,NA,NA,"WOS:000844381300001",1026,"J","2022","AMER CHEMICAL SOC"
"5306",5306,5306,"Kallo, Josef",4,"Univ Ulm, Inst Energy Convers & Storage, D-89081 Ulm, Germany.","univ ulm","inst energy convers & storage","89081"," ulm",NA,"germany",NA,NA,NA,"WOS:000844381300001",1026,"J","2022","AMER CHEMICAL SOC"
